RowNumber,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode,LicenseIssuedDate,LicenseExpiredDate,Extract Year
91890,PEPPER,M,2012,Shiba Inu,,11220,8/16/18,6/16/19,2018
91933,JAKOB,M,2017,Poodle,,11220,8/16/18,8/16/20,2018
91957,TONY,M,2006,Unknown,,11220,8/16/18,12/30/18,2018
92230,HUNTER,M,2013,Alaskan Malamute,,11220,8/18/18,9/14/20,2018
92269,GATSBY,F,2018,Bloodhound Crossbreed,,11220,8/18/18,8/18/19,2018
92314,JUDE,M,2008,Chihuahua,,11220,8/18/18,11/3/19,2018
92586,SCRAPPY,M,2013,Yorkshire Terrier,,11220,8/20/18,8/20/19,2018
92723,KATE,F,2018,Yorkshire Terrier,,11220,8/21/18,8/21/19,2018
93202,OLIVER,M,2010,Cocker Spaniel,,11220,8/23/18,8/27/19,2018
93207,BAILEY,M,2004,Unknown,,11220,8/23/18,5/30/19,2018
93281,GYPSY,F,2016,Golden Retriever,,11220,8/23/18,8/23/21,2018
93535,PRINCE,M,2016,Yorkshire Terrier,,11220,8/24/18,7/22/19,2018
93840,HECTOR,M,2017,Labrador Retriever Crossbreed,,11220,8/27/18,8/27/19,2018
94097,BEAST,M,2015,Cane Corso,,11220,8/28/18,7/18/19,2018
94175,NONE,M,2018,Maltese Crossbreed,,11220,8/29/18,8/29/19,2018
94238,UNKNOWN,F,2016,Terrier Crossbreed,,11220,8/29/18,8/29/19,2018
94501,SHADOW,M,2005,"Poodle, Standard",,11220,8/30/18,8/27/19,2018
94512,BUSTER,M,2005,Unknown,,11220,8/30/18,9/30/19,2018
94517,LUCY,F,2011,Dachshund Crossbreed,,11220,8/30/18,9/4/19,2018
94572,MANGO,F,2007,Labrador Retriever,,11220,8/30/18,9/23/19,2018
94717,MALDONADO,M,2018,Yorkshire Terrier,,11220,8/31/18,8/31/19,2018
94796,PULGA,M,2012,Shih Tzu,,11220,8/31/18,8/11/19,2018
94863,HACHI,M,2018,Yorkshire Terrier,,11220,9/1/18,9/1/19,2018
94898,LADY,F,2017,Cocker Spaniel,,11220,9/1/18,8/12/19,2018
94912,MARTINEZ,M,2017,Yorkshire Terrier,,11220,9/1/18,9/12/19,2018
94940,DIVA,F,2011,Poodle,,11220,9/1/18,9/1/19,2018
94972,MARTINEZ,F,2018,Morkie,,11220,9/1/18,9/1/19,2018
95092,MUFFIN,M,2018,Shih Tzu,,11220,9/2/18,9/2/19,2018
95125,SNOPPY,M,2008,Beagle,,11220,9/3/18,10/21/19,2018
95372,YORBI,M,2014,Miniature Pinscher,,11220,9/4/18,9/5/19,2018
95555,GAMBIT,M,2017,Terrier Crossbreed,,11220,9/5/18,9/5/19,2018
95597,CHEWY,F,2014,Shih Tzu Crossbreed,,11220,9/5/18,8/1/20,2018
95698,SMOKE,M,2012,American Pit Bull Terrier/Pit Bull,,11220,9/5/18,9/5/19,2018
95877,MILLIE,F,2017,German Shepherd Dog,,11220,9/6/18,9/6/19,2018
95911,ENZO,M,2015,Rhodesian Ridgeback,,11220,9/6/18,9/14/19,2018
95925,UNKNOWN,F,2018,Morkie,,11220,9/6/18,9/6/19,2018
96415,NOBI,M,2016,Shih Tzu,,11220,9/9/18,8/17/19,2018
96507,BUDDY,M,2009,Beagle Crossbreed,,11220,9/10/18,10/6/19,2018
96540,SASHA,F,2005,Unknown,,11220,9/10/18,9/29/19,2018
96811,NAME NOT PROVIDED,F,2015,Shih Tzu Crossbreed,,11220,9/10/18,9/26/19,2018
96861,SARAH,F,2017,Great Pyrenees,,11220,9/11/18,9/11/23,2018
96880,PRINCESS,F,2016,Yorkshire Terrier,,11220,9/11/18,9/29/19,2018
97029,PHIPHI,F,2017,Chihuahua Crossbreed,,11220,9/11/18,9/11/19,2018
97056,BUDDY,M,2007,Maltese,,11220,9/11/18,10/30/19,2018
97193,CHASE,M,2015,Boxer,,11220,9/12/18,10/13/19,2018
97269,PUDDLES,M,2015,Border Collie Crossbreed,,11220,9/12/18,10/2/19,2018
97333,LOLA,F,2017,French Bulldog,,11220,9/13/18,9/13/19,2018
97484,CHLOE,F,2016,Unknown,,11220,9/13/18,9/13/19,2018
97661,ESAI,F,2018,Russell Terrier,,11220,9/14/18,9/14/19,2018
97692,PRINCESS,F,2004,Yorkshire Terrier,,11220,9/14/18,9/30/19,2018
97942,PRECIOUS,F,2018,Shih Tzu,,11220,9/16/18,9/16/19,2018
98006,MILAN,M,2017,Chihuahua,,11220,9/16/18,9/16/19,2018
98309,DAVELIS,M,2002,Labrador Retriever,,11220,9/17/18,9/29/19,2018
98670,BABI,M,2010,Shih Tzu,,11220,9/19/18,11/6/19,2018
98730,TULA,F,2018,Beagle,,11220,9/19/18,9/19/19,2018
98811,MOMO,F,2006,Lhasa Apso,,11220,9/20/18,10/14/19,2018
98909,BABY,F,2008,Labrador Retriever,,11220,9/20/18,10/6/19,2018
98910,LINDA-OI-SPIRIT,F,2008,German Shepherd Crossbreed,,11220,9/20/18,10/7/19,2018
98968,LEROY,M,2011,Unknown,,11220,9/21/18,10/17/19,2018
99355,CHASE,M,2016,Boston Terrier,,11220,9/23/18,8/2/21,2018
99401,KYA,F,2014,Jack Russell Terrier,,11220,9/23/18,9/18/19,2018
99641,SANSA,F,2010,American Pit Bull Mix / Pit Bull Mix,,11220,9/24/18,4/20/23,2018
99650,BAILEY,M,2011,Pomeranian,,11220,9/24/18,11/10/19,2018
99674,MUGSY,M,2009,"Shar-Pei, Chinese",,11220,9/24/18,9/10/20,2018
99704,RADAR,M,2012,Doberman Pinscher,,11220,9/24/18,9/23/21,2018
99771,NAME NOT PROVIDED,M,2018,Shih Tzu,,11220,9/25/18,9/25/19,2018
99863,CHICO,M,2006,Unknown,,11220,9/25/18,10/4/19,2018
99960,COOKIE,M,2016,Great Dane,,11220,9/26/18,9/26/19,2018
99981,GIZMO,M,2009,Shih Tzu,,11220,9/26/18,8/1/20,2018
99990,UNKNOWN,F,2018,Schnauzer Crossbreed,,11220,9/26/18,9/26/19,2018
100000,UNKNOWN,M,2018,Boston Terrier,,11220,9/26/18,9/26/19,2018
100014,MIMI,F,2008,Shih Tzu,,11220,9/26/18,8/21/20,2018
100085,FLOPPY,M,2014,Shih Tzu,,11220,9/27/18,2/24/20,2018
100914,CHICO,M,2009,Unknown,,11220,10/2/18,7/9/19,2018
100971,OSIRIS,M,2013,Siberian Husky,,11220,10/2/18,9/7/19,2018
101010,PHOEBE,F,2011,Rat Terrier,,11220,10/2/18,11/4/19,2018
101099,ARCHIE,M,2007,Unknown,,11220,10/2/18,9/11/19,2018
101486,BAOBAO,M,2017,Pomeranian Crossbreed,,11220,10/4/18,10/20/20,2018
101616,MOCHA,F,2010,Puggle,,11220,10/5/18,8/18/19,2018
102193,BOONE,M,2017,American Bully,,11220,10/8/18,10/7/19,2018
102610,DAISY,F,2011,Yorkshire Terrier,,11220,10/11/18,10/18/19,2018
103040,BROWNIE,M,2007,Chihuahua,,11220,10/13/18,8/30/19,2018
103098,MARSHMALLOW,F,2007,Chihuahua,,11220,10/13/18,8/30/19,2018
103162,PENNY,F,2011,Chihuahua,,11220,10/14/18,9/6/21,2018
103163,PARKER,M,2017,Chihuahua,,11220,10/14/18,9/17/21,2018
103936,AMBER,F,2007,Shih Tzu,,11220,10/17/18,9/29/19,2018
103938,SOPHIE,F,2003,Unknown,,11220,10/17/18,9/29/19,2018
104630,SHARKIE,M,2016,Shih Tzu Crossbreed,,11220,10/21/18,10/21/23,2018
104773,CHESTNUT,M,2017,Yorkshire Terrier Crossbreed,,11220,10/22/18,10/22/19,2018
104795,KONA,M,2010,German Shepherd Crossbreed,,11220,10/22/18,9/5/19,2018
104874,BEN,M,2007,Poodle Crossbreed,,11220,10/22/18,11/3/19,2018
104986,THOR,M,2012,German Shepherd Dog,,11220,10/22/18,9/8/19,2018
104991,BEAR,M,2010,Unknown,,11220,10/22/18,9/5/19,2018
105241,SARAH,F,2012,American Pit Bull Mix / Pit Bull Mix,,11220,10/24/18,10/4/21,2018
105242,MO,F,2012,Bichon Frise,,11220,10/24/18,9/6/19,2018
105361,LUCKY,M,2007,Pomeranian,,11220,10/24/18,10/27/19,2018
105440,POOCHIE,M,2008,Unknown,,11220,10/25/18,10/25/19,2018
105583,FLORES,M,2018,Shih Tzu,,11220,10/25/18,10/25/19,2018
105761,MAX,M,2016,Pomeranian Crossbreed,,11220,10/26/18,8/14/19,2018
105909,BANDIT,M,2017,Unknown,,11220,10/28/18,10/28/19,2018
106124,ROMAN,M,2017,Maltese,,11220,10/29/18,10/2/19,2018
106254,MISTY,F,2004,Beagle,,11220,10/30/18,10/31/19,2018
106397,COCOA,M,2010,Chihuahua,,11220,10/30/18,11/17/19,2018
106461,BENJI,M,2017,Maltese Crossbreed,,11220,10/30/18,10/4/22,2018
107471,TOBY,M,2013,Yorkshire Terrier,,11220,11/5/18,11/19/19,2018
107529,PEE,M,2008,Chihuahua,,11220,11/5/18,11/19/19,2018
107554,FACEBOOK,M,2013,Chihuahua,,11220,11/5/18,12/9/19,2018
107617,CATON,F,2015,Terrier mix,,11220,11/5/18,11/9/19,2018
107664,LUCY,M,2013,Maltese,,11220,11/5/18,11/29/19,2018
107694,WILLOUGHBY,M,2010,Yorkshire Terrier,,11220,11/5/18,11/5/22,2018
107828,BABY,F,2007,Chihuahua,,11220,11/6/18,11/8/19,2018
107835,OBI,M,2013,American Pit Bull Mix / Pit Bull Mix,,11220,11/6/18,11/7/19,2018
107857,CASTIEL,F,2017,Beagle Crossbreed,,11220,11/6/18,11/6/20,2018
107860,JACK,M,2001,Jack Russell Terrier,,11220,11/6/18,12/31/19,2018
107894,NONE,M,2018,Cocker Spaniel Crossbreed,,11220,11/6/18,11/6/19,2018
107920,DOTSON,M,2010,Jack Russell Terrier Crossbreed,,11220,11/7/18,11/7/19,2018
108043,FRITZ,M,2005,Unknown,,11220,11/7/18,10/31/19,2018
108210,LEXI,F,2014,Cocker Spaniel,,11220,11/8/18,11/24/19,2018
108241,MAXX,M,2003,Labrador Retriever,,11220,11/8/18,8/7/19,2018
108253,LUCAS,M,2015,Poodle,,11220,11/8/18,11/14/19,2018
108260,AYALAH,F,2016,Labrador Retriever,,11220,11/8/18,10/3/19,2018
108287,JOHNNY,M,2007,Unknown,,11220,11/9/18,10/15/19,2018
108900,ROXY,F,2008,Jack Russell Terrier,,11220,11/12/18,11/20/19,2018
109172,LUNA,F,2018,Shih Tzu,,11220,11/13/18,11/13/19,2018
109757,MAX,M,2018,Morkie,,11220,11/16/18,11/16/19,2018
109834,DOLLY,F,2016,Terrier mix,,11220,11/16/18,12/28/20,2018
109851,HARLEY,F,2016,French Bulldog,,11220,11/16/18,12/12/19,2018
110293,TIMMY,M,2018,Labrador Retriever Crossbreed,,11220,11/20/18,11/20/19,2018
110296,CAPULIN,M,2018,American Pit Bull Terrier/Pit Bull,,11220,11/20/18,11/20/19,2018
110373,HERNANDEZ,F,2018,Yorkshire Terrier,,11220,11/20/18,11/20/19,2018
110693,DAISY,F,2017,Shih Tzu,,11220,11/23/18,7/29/19,2018
111186,NAME,M,2018,Maltese,,11220,11/26/18,11/26/19,2018
111452,TERRY,F,2011,Yorkshire Terrier,,11220,11/27/18,12/6/19,2018
111739,UNDECIDED,F,2018,Siberian Husky,,11220,11/29/18,11/29/19,2018
111862,CARRIE,F,2010,Unknown,,11220,11/30/18,11/12/19,2018
111908,SIMON,M,2018,Chihuahua Crossbreed,,11220,11/30/18,11/30/19,2018
111973,MIA,F,2015,Terrier mix,,11220,11/30/18,11/30/23,2018
112320,UNKNOWN,M,2014,Labrador Retriever Crossbreed,,11220,12/2/18,12/2/19,2018
112551,BELLA,F,2010,"Shar-Pei, Chinese",,11220,12/3/18,10/7/19,2018
112553,PRINCE,M,2008,Yorkshire Terrier,,11220,12/3/18,12/25/19,2018
112801,COCO,F,2006,Labrador Retriever,,11220,12/4/18,12/30/19,2018
112919,CHLOE,F,2012,Yorkshire Terrier,,11220,12/5/18,11/25/19,2018
112945,CHLOE,F,2018,Maltese Crossbreed,,11220,12/5/18,12/5/19,2018
112984,GEMMA,F,2017,French Bulldog,,11220,12/5/18,12/18/19,2018
113137,UNKNOWN,F,2017,Morkie,,11220,12/6/18,12/25/19,2018
113504,DA,M,2015,Golden Retriever,,11220,12/8/18,1/13/24,2018
113729,SUSIE,F,2012,Chihuahua,,11220,12/10/18,1/28/20,2018
113767,DOBBY,M,1996,"Schnauzer, Standard",,11220,12/10/18,9/19/19,2018
113801,JOJO,M,2016,Jack Russell Terrier,,11220,12/10/18,12/10/20,2018
113941,BOO,M,2007,Chihuahua,,11220,12/11/18,12/11/19,2018
113946,NAME NOT PROVIDED,F,2018,Siberian Husky,,11220,12/11/18,12/11/19,2018
113991,BOOBOO,M,2007,Chihuahua Crossbreed,,11220,12/11/18,12/11/19,2018
114053,GUZMAN,M,2018,Shih Tzu,,11220,12/11/18,12/11/19,2018
114206,HOSHI,M,2014,Shiba Inu,,11220,12/12/18,12/11/19,2018
114634,ANA,F,2018,Shepard Crossbreed,,11220,12/14/18,12/14/19,2018
115228,UNKNOWN,M,2018,French Bulldog,,11220,12/17/18,12/17/19,2018
115423,JAX,M,2016,American Pit Bull Mix / Pit Bull Mix,,11220,12/18/18,1/14/20,2018
115542,ROCKY,M,2009,Shiba Inu,,11220,12/19/18,1/4/20,2018
115746,COCO,F,2011,Unknown,,11220,12/20/18,2/5/20,2018
115769,OREO,M,2018,Shih Tzu,,11220,12/20/18,12/20/19,2018
115773,OLIVE,F,2013,Unknown,,11220,12/20/18,1/22/20,2018
115860,ARCHIE,M,2018,Doberman Pinscher,,11220,12/20/18,12/20/19,2018
115951,SHOCKER,M,2007,German Shepherd Dog,,11220,12/21/18,10/30/19,2018
116014,MURRAY,M,2009,"Poodle, Standard",,11220,12/21/18,1/6/20,2018
116240,ANNIE,F,2015,Cavalier King Charles Spaniel,,11220,12/23/18,12/20/19,2018
116446,SCHMITTY,M,2007,Pug,,11220,12/26/18,11/23/19,2018
116447,STANLEY,M,2009,Unknown,,11220,12/26/18,2/19/22,2018
116804,SAMPOLL,F,2018,Shih Tzu Crossbreed,,11220,12/28/18,12/28/19,2018
116884,REMI,M,2010,"Dachshund, Long Haired",,11220,12/28/18,2/19/21,2018
117027,JOJO,F,2018,Goldendoodle,,11220,12/29/18,12/29/21,2018
117107,SACHA,F,2008,Labrador Retriever,,11220,12/29/18,12/28/19,2018
117331,TEDDY,M,2010,Beagle,,11220,12/31/18,2/7/20,2018
46888,ANDY,M,2013,Pointer,,11221,1/1/18,2/11/19,2018
46985,TOBY,M,2013,Poodle,,11221,1/2/18,1/2/19,2018
47057,LANA,F,2013,Poodle,,11221,1/2/18,1/2/19,2018
47124,MIKKA,F,2004,Unknown,,11221,1/3/18,2/3/19,2018
47144,JAKE,M,2014,Chihuahua,,11221,1/3/18,12/28/18,2018
47205,LOLA,F,2016,Beagle,,11221,1/3/18,11/15/18,2018
47219,LOLA,F,2004,Unknown,,11221,1/3/18,2/3/19,2018
47398,RALPH,M,2003,Jack Russell Terrier,,11221,1/4/18,1/3/19,2018
47411,BRUNO,M,2011,Pug,,11221,1/4/18,12/24/18,2018
47430,GRACIE,F,2008,Unknown,,11221,1/4/18,2/4/19,2018
47464,MILO,M,2017,Cocker Spaniel Crossbreed,,11221,1/5/18,1/5/19,2018
47485,NEMO,M,2017,Pomeranian,,11221,1/5/18,1/5/19,2018
47487,SIGLER,M,2017,Maltipoo,,11221,1/5/18,1/5/19,2018
47519,NEMA,F,2017,Pomeranian,,11221,1/5/18,1/5/19,2018
47524,CHULO,M,2005,Labrador Retriever,,11221,1/5/18,10/31/18,2018
47709,INSPECTOR,F,2010,Labrador Retriever,,11221,1/7/18,1/7/19,2018
47795,ELLIOT,M,2017,Border Collie,,11221,1/8/18,1/8/19,2018
47805,LUPITA,F,2016,Chihuahua Crossbreed,,11221,1/8/18,1/8/19,2018
47863,BRODY,M,2017,French Bulldog,,11221,1/8/18,1/8/19,2018
47903,DINDI,F,2013,Pug,,11221,1/9/18,3/4/19,2018
47907,LUCKY,M,2014,Shih Tzu,,11221,1/9/18,1/9/19,2018
48131,JOLENE,F,2010,French Bulldog,,11221,1/10/18,1/10/19,2018
48269,LARRY,M,2015,Dachshund Smooth Coat Miniature,,11221,1/11/18,1/27/19,2018
48318,BAILEY,F,2011,Labrador Retriever Crossbreed,,11221,1/11/18,6/6/18,2018
48319,CARLY,F,2006,Chihuahua,,11221,1/11/18,6/4/18,2018
48359,DULUTH,M,2010,Catahoula Leopard Dog,,11221,1/12/18,1/12/19,2018
48390,APOLLO,M,2005,Beagle,,11221,1/12/18,2/28/19,2018
48717,STITCH,F,2009,"Bull Dog, French",,11221,1/15/18,3/1/19,2018
48826,EWOK,F,2011,"Bull Dog, French",,11221,1/15/18,3/1/19,2018
48984,PUDGE,M,2004,Shih Tzu,,11221,1/16/18,1/16/19,2018
49273,ROYAL,M,2016,Pomeranian,,11221,1/17/18,2/6/19,2018
49370,HERSHEY,M,2014,Havanese,,11221,1/18/18,2/3/19,2018
49420,CRUZ,M,2017,Havanese,,11221,1/18/18,1/18/19,2018
49608,FLUFFY,M,2017,Shih Tzu,,11221,1/19/18,1/19/19,2018
49741,SNUGGLES,M,2008,Maltese,,11221,1/20/18,1/20/19,2018
49759,ANGEL,M,2015,Goldendoodle,,11221,1/20/18,10/27/18,2018
49798,RUPERT,M,2010,Great Dane,,11221,1/20/18,1/20/19,2018
49845,SYLVIA,F,2016,American Pit Bull Terrier/Pit Bull,,11221,1/21/18,1/21/19,2018
50043,LULA,F,2010,Beagle,,11221,1/22/18,2/23/19,2018
50180,NORMAN,M,2017,Shiba Inu Crossbreed,,11221,1/23/18,1/23/19,2018
50380,MAMBO,M,2009,Chihuahua,,11221,1/23/18,3/9/19,2018
50393,ETHEL,F,2015,American Pit Bull Terrier/Pit Bull,,11221,1/23/18,1/23/19,2018
50784,COOPER,M,2016,Terrier Crossbreed,,11221,1/26/18,1/26/19,2018
50870,MONTY,M,2016,German Shepherd Crossbreed,,11221,1/26/18,1/26/19,2018
50906,ROSE,F,2015,Chihuahua,,11221,1/26/18,1/26/19,2018
50931,FRANKIE,F,2016,Chinese Shar-Pei,,11221,1/27/18,3/20/19,2018
50968,JACK,M,2017,Australian Cattle Dog,,11221,1/27/18,1/27/19,2018
51205,GLACIER,F,2017,Terrier mix,,11221,1/29/18,1/29/19,2018
51388,PALOMA,F,2012,Unknown,,11221,1/29/18,1/29/19,2018
51430,CHANEL,F,2016,Yorkshire Terrier,,11221,1/30/18,3/4/19,2018
51460,COPPER,M,2017,Unknown,,11221,1/30/18,1/30/19,2018
51767,BLACK,M,2016,Unknown,,11221,1/31/18,1/31/19,2018
52198,PINA,F,2017,Yorkshire Terrier,,11221,2/3/18,2/3/19,2018
52335,ROCKY,M,2017,Australian Cattledog,,11221,2/5/18,2/5/19,2018
52708,GINA,F,2011,American Pit Bull Mix / Pit Bull Mix,,11221,2/6/18,2/28/19,2018
53599,DORA,F,2014,Chihuahua,,11221,2/10/18,3/8/21,2018
53791,JACK,M,2012,Labrador Retriever,,11221,2/11/18,2/11/21,2018
53876,ROXY,F,2017,Siberian Husky,,11221,2/12/18,2/12/19,2018
54365,OSCAR,M,2017,Shiba Inu,,11221,2/13/18,2/13/20,2018
54457,LUCCA,M,2017,Staffordshire Bull Terrier,,11221,2/14/18,2/14/19,2018
54626,FIRE,M,2009,Alaskan Malamute,,11221,2/15/18,2/15/19,2018
54727,DIAMOND,F,2014,American Pit Bull Terrier/Pit Bull,,11221,2/15/18,3/20/19,2018
54771,MAX,M,2015,Terrier Crossbreed,,11221,2/15/18,2/15/19,2018
55045,ZSA,F,2014,Golden Retriever,,11221,2/17/18,2/17/19,2018
55056,DORA,F,2014,"Bull Dog, American",,11221,2/17/18,1/21/19,2018
55136,CLYDE,M,2007,Beagle Crossbreed,,11221,2/18/18,3/29/20,2018
55170,BULMA,F,2016,Dachshund,,11221,2/18/18,3/31/19,2018
55558,CHE,M,2017,Dogo Argentino,,11221,2/20/18,2/20/19,2018
55837,REMY,F,2016,American Staffordshire Terrier,,11221,2/22/18,12/19/18,2018
55939,NANA,F,2010,Boxer Crossbreed,,11221,2/22/18,2/22/19,2018
56083,LEO,M,2012,Unknown,,11221,2/23/18,2/23/19,2018
56092,CHLOE,F,2012,Morkie,,11221,2/23/18,2/22/19,2018
56196,JEFF,M,2014,American Pit Bull Mix / Pit Bull Mix,,11221,2/24/18,6/7/18,2018
56228,WHISKEY,F,2010,Puggle,,11221,2/24/18,12/21/19,2018
56297,ROCCET,M,2017,American Pit Bull Mix / Pit Bull Mix,,11221,2/25/18,2/25/19,2018
56378,RAY,M,2010,Schnauzer Crossbreed,,11221,2/25/18,2/25/19,2018
56379,PUCK,M,2016,Border Collie Crossbreed,,11221,2/25/18,2/25/19,2018
56990,COCO,F,2015,Chihuahua Crossbreed,,11221,2/28/18,2/28/19,2018
57225,SIMBA,M,2017,Yorkshire Terrier,,11221,3/1/18,3/1/19,2018
57295,SKYY,F,2017,Maltese,,11221,3/1/18,3/1/19,2018
57564,SMOKEY,M,2017,"Dachshund, Long Haired Miniature",,11221,3/2/18,3/2/19,2018
57675,TEDDY,M,2012,Shih Tzu,,11221,3/3/18,2/17/19,2018
57876,RUSTY,M,2015,German Shepherd Crossbreed,,11221,3/4/18,3/4/19,2018
58169,SCOUT,M,2013,Labrador Retriever,,11221,3/5/18,4/22/19,2018
58315,MAXIMUS,M,2017,American Pit Bull Mix / Pit Bull Mix,,11221,3/6/18,3/6/19,2018
58648,OTIE,M,2016,Shiba Inu Crossbreed,,11221,3/7/18,3/7/19,2018
58703,ACE,M,2016,Boxer,,11221,3/7/18,2/28/20,2018
59238,TUI,F,2015,Labrador Retriever Crossbreed,,11221,3/9/18,4/7/19,2018
59365,APRIL,F,2013,"Poodle, Miniature",,11221,3/10/18,4/25/19,2018
59582,POTATO,F,2015,American Pit Bull Mix / Pit Bull Mix,,11221,3/12/18,3/12/19,2018
59747,JC,M,2017,Yorkshire Terrier,,11221,3/12/18,4/29/19,2018
59799,RICO,M,2017,Rottweiler,,11221,3/12/18,3/12/19,2018
60010,PRECIOUS,F,2017,German Shepherd Dog,,11221,3/13/18,3/13/19,2018
60091,KOA,M,2015,American Pit Bull Terrier/Pit Bull,,11221,3/13/18,11/25/18,2018
60150,RAMIUS,M,2009,American Pit Bull Terrier/Pit Bull,,11221,3/13/18,5/6/19,2018
60339,DEBBIE,F,2015,Bluetick Coonhound,,11221,3/14/18,3/23/19,2018
60437,SNOWFLAKE,M,2014,English Cocker Spaniel,,11221,3/15/18,3/24/23,2018
60558,LUCY,F,2011,Beagle,,11221,3/15/18,3/5/20,2018
61016,CHARLIE,M,2016,Maltese Crossbreed,,11221,3/18/18,3/18/19,2018
61034,LULU,F,2017,Morkie,,11221,3/18/18,3/18/19,2018
61410,BEAUTY,F,2011,Chihuahua Crossbreed,,11221,3/20/18,3/20/20,2018
61412,SOFIE,F,2017,Terrier Crossbreed,,11221,3/20/18,3/20/20,2018
61418,PEA,M,2016,Golden Retriever,,11221,3/20/18,3/20/19,2018
61465,BUSTER,M,2011,Chihuahua Crossbreed,,11221,3/20/18,3/20/20,2018
61648,BRUTUS,M,2017,Boston Terrier,,11221,3/21/18,3/21/19,2018
61746,CAMOTE,F,2015,German Shepherd Crossbreed,,11221,3/21/18,3/25/19,2018
61795,THOR,M,2014,Norwegian Elkhound,,11221,3/22/18,3/30/19,2018
61820,BELLA,F,2017,Cavalier King Charles Spaniel,,11221,3/22/18,3/22/21,2018
62022,PANDA,F,2012,Maltese,,11221,3/23/18,4/16/19,2018
62150,TINA,F,2013,Unknown,,11221,3/24/18,3/24/19,2018
62305,OSCAR,M,2016,Unknown,,11221,3/25/18,3/25/19,2018
62438,DEXTER,M,2012,Labrador Retriever,,11221,3/26/18,3/26/19,2018
62471,CORALINE,F,2012,Dutch Shepherd,,11221,3/26/18,2/26/19,2018
62580,BASKET,M,2017,Bernese Mountain Dog,,11221,3/27/18,3/27/19,2018
62581,KELLI,F,2017,Beagle Crossbreed,,11221,3/27/18,3/27/19,2018
62672,MARLEY,M,2016,Pembroke Welsh Corgi,,11221,3/28/18,5/8/19,2018
62741,MISSY,F,2011,American Pit Bull Terrier/Pit Bull,,11221,3/28/18,2/17/19,2018
62810,STELLA,F,2011,Dachshund Smooth Coat Miniature,,11221,3/28/18,3/28/20,2018
62873,OFELIA,F,2016,Border Collie,,11221,3/29/18,4/8/19,2018
63076,MACY,F,2018,German Shepherd Crossbreed,,11221,3/30/18,3/30/19,2018
63178,JOHNATHAN,M,2016,Treeing Walker Coonhound,,11221,3/30/18,3/30/19,2018
63501,LEVI,M,2013,Unknown,,11221,4/1/18,4/1/19,2018
63525,YANCEY,M,2009,Chihuahua,,11221,4/1/18,2/18/19,2018
63538,ZADIE,F,2013,Unknown,,11221,4/1/18,4/1/19,2018
63914,CHICO,M,2000,Yorkshire Terrier,,11221,4/3/18,5/18/19,2018
63981,LUCKY,F,2016,Chihuahua,,11221,4/3/18,4/3/19,2018
64008,GINGER,F,2007,Labrador Retriever Crossbreed,,11221,4/3/18,4/19/19,2018
64092,CHRISTIAN,M,2010,Unknown,,11221,4/4/18,4/4/19,2018
64250,LUNA,F,2015,American Pit Bull Mix / Pit Bull Mix,,11221,4/4/18,4/4/19,2018
64380,PRINCESS,F,2008,Chihuahua,,11221,4/5/18,5/12/19,2018
64423,LILY,F,2017,Dachshund,,11221,4/5/18,4/5/23,2018
64439,RUSTY,M,2007,Chihuahua,,11221,4/5/18,4/27/19,2018
64483,VIOLET,F,2017,Dachshund,,11221,4/5/18,4/5/23,2018
64489,PEACH,F,2015,Chihuahua Crossbreed,,11221,4/6/18,4/6/19,2018
64544,UNKNOWN,M,2018,Pug Crossbreed,,11221,4/6/18,4/6/19,2018
64566,LORENZO,M,2015,Cirneco dell,,11221,4/6/18,4/6/19,2018
64577,GIUSEPPE,M,2016,Cirneco dell,,11221,4/6/18,4/6/19,2018
64580,PENNY,F,2017,"Poodle, Toy",,11221,4/6/18,4/6/19,2018
64713,PUNKY,M,2008,Shih Tzu,,11221,4/7/18,3/23/19,2018
64765,OLIVE,M,2015,Labrador Retriever Crossbreed,,11221,4/7/18,4/10/19,2018
64781,LOVELY,F,2017,Unknown,,11221,4/7/18,4/7/19,2018
64881,LILLY,F,2017,Unknown,,11221,4/8/18,4/8/19,2018
64954,GRUMBLES,F,2015,Shiba Inu,,11221,4/8/18,2/27/19,2018
65037,CHEWY,M,2007,Unknown,,11221,4/9/18,4/16/19,2018
65171,EDITH,F,2011,Unknown,,11221,4/9/18,2/7/19,2018
65529,SASHA,F,2004,Maltese,,11221,4/10/18,4/29/19,2018
65623,ADA,F,2017,Terrier mix,,11221,4/11/18,4/11/23,2018
65655,BUDDY,M,2007,Cocker Spaniel,,11221,4/11/18,3/18/19,2018
65750,BELLA,F,2016,Labrador Retriever,,11221,4/11/18,4/13/19,2018
65754,BRAYAN,M,2013,Chihuahua,,11221,4/11/18,6/4/23,2018
65835,BEAR,M,2007,Chow Chow,,11221,4/12/18,5/12/19,2018
65890,KODY,M,2018,Labrador Retriever,,11221,4/12/18,4/12/19,2018
65929,DOMINO,M,2006,Yorkshire Terrier,,11221,4/12/18,5/31/19,2018
66008,PRANCER,M,2011,"Poodle, Miniature",,11221,4/12/18,4/12/19,2018
66024,LUCCA,M,2009,Unknown,,11221,4/13/18,5/15/19,2018
66064,COOKIE,F,2008,Yorkshire Terrier,,11221,4/13/18,1/8/19,2018
66107,RUE,F,2015,Dachshund Smooth Coat,,11221,4/13/18,10/31/18,2018
